physical_event_id,timestamp,person_id,event_type,location_id,source_identifier,synthetic_flag,data_origin,source_dataset,source_record_reference,confidence,scenario_id
PHY-00027035,2024-06-27T15:23:09,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00027035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00027047,2024-12-25T00:11:44,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00027047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00027088,2024-11-19T08:49:31,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00027088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00027099,2024-07-05T03:11:02,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00027099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00027133,2025-12-01T11:49:27,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00027133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00027142,2025-02-03T21:15:20,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00027142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00027240,2024-08-28T21:36:04,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00027240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00027265,2025-08-10T07:16:36,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00027265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00027272,2025-02-13T20:58:24,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00027272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00027282,2024-09-04T15:14:50,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00027282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00027303,2025-09-24T04:34:39,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00027303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00027318,2024-01-19T18:26:53,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00027318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00027334,2025-11-09T09:52:16,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00027334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00027380,2024-01-13T18:28:00,PER-027179,prox-in-classified,LOC-001352,SYN-ACCESS-00027380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00027397,2025-03-09T20:59:45,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00027397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00027399,2025-09-28T21:59:48,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00027399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00027417,2025-01-13T19:55:14,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00027417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00027437,2025-08-01T13:52:42,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00027437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00027499,2025-12-28T06:47:08,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00027499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00027535,2024-07-14T15:50:22,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00027535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00027547,2025-10-25T05:10:53,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00027547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00027588,2025-11-04T05:19:50,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00027588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00027599,2025-06-30T14:07:10,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00027599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00027633,2025-11-07T18:15:20,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00027633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00027642,2024-05-22T21:23:49,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00027642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00027740,2024-05-10T13:09:43,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00027740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00027765,2024-01-09T18:40:57,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00027765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00027772,2025-01-04T10:44:49,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00027772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00027782,2025-06-13T12:16:07,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00027782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00027803,2024-01-31T15:17:54,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00027803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00027818,2024-09-25T23:14:38,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00027818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00027834,2024-08-21T22:46:15,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00027834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00027880,2025-04-03T01:19:14,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00027880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00027897,2024-10-11T13:23:46,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00027897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00027899,2024-12-20T03:19:25,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00027899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00027917,2024-02-05T02:51:21,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00027917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00027937,2025-12-29T16:34:55,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00027937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00027999,2024-11-14T06:33:28,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00027999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00028035,2024-03-17T13:16:57,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00028035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00028047,2024-01-27T06:36:36,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00028047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00028088,2025-01-18T13:13:05,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00028088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00028099,2024-02-08T18:55:31,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00028099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00028133,2024-07-31T17:32:58,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00028133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00028142,2025-02-06T07:38:47,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00028142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00028240,2024-10-18T15:15:59,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00028240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00028265,2024-08-16T10:30:57,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00028265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00028272,2024-05-25T08:46:35,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00028272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00028282,2024-11-03T04:17:58,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00028282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00028303,2025-10-30T18:12:30,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00028303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00028318,2024-04-05T10:25:42,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00028318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00028334,2024-06-17T22:33:48,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00028334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00028380,2025-12-31T14:33:19,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00028380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00028397,2024-11-24T19:12:56,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00028397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00028399,2024-11-23T02:50:05,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00028399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00028417,2025-10-10T09:34:00,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00028417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00028437,2024-12-18T06:55:16,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00028437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00028499,2025-09-18T05:56:07,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00028499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00028535,2024-02-17T13:31:47,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00028535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00028547,2025-01-24T13:14:02,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00028547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00028588,2024-01-21T19:58:09,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00028588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00028599,2025-04-15T04:42:06,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00028599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00028633,2025-11-22T19:39:55,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00028633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00028642,2024-07-12T08:42:02,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00028642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00028740,2024-02-24T00:20:53,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00028740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00028765,2024-04-22T20:09:09,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00028765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00028772,2024-08-08T10:12:32,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00028772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00028782,2025-06-12T12:34:21,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00028782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00028803,2025-05-14T14:08:59,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00028803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00028818,2025-02-17T20:55:37,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00028818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00028834,2025-04-10T00:39:24,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00028834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00028880,2024-03-31T19:06:00,PER-027179,prox-in-classified,LOC-001352,SYN-ACCESS-00028880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00028897,2024-07-15T22:16:04,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00028897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00028899,2024-03-15T10:29:43,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00028899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00028917,2025-08-25T08:32:43,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00028917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00028937,2025-07-13T21:36:20,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00028937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00028999,2024-09-09T12:00:46,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00028999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00029035,2025-03-09T16:09:32,PER-002304,prox-out-classified,LOC-003069,SYN-ACCESS-00029035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00029047,2024-08-31T10:17:00,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00029047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00029088,2024-06-18T06:48:34,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00029088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00029099,2025-04-14T20:36:01,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00029099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00029133,2025-11-29T11:39:31,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00029133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00029142,2025-11-04T20:30:34,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00029142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00029240,2025-09-25T05:58:58,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00029240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00029265,2025-01-19T01:03:42,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00029265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00029272,2024-11-06T23:15:09,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00029272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00029282,2024-03-25T23:02:21,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00029282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00029303,2024-02-16T14:24:41,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00029303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00029318,2024-11-06T12:28:26,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00029318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00029334,2024-05-18T02:37:47,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00029334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00029380,2024-08-28T18:57:11,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00029380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00029397,2025-09-20T16:17:17,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00029397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00029399,2025-09-08T22:28:47,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00029399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00029417,2025-09-02T22:14:54,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00029417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00029437,2024-03-23T16:39:26,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00029437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00029499,2024-08-02T15:04:50,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00029499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00029535,2025-01-30T17:03:56,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00029535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00029547,2024-06-27T13:07:39,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00029547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00029588,2025-12-13T06:37:58,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00029588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00029599,2024-01-22T05:31:41,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00029599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00029633,2024-03-25T16:09:31,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00029633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00029642,2024-02-19T19:58:05,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00029642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00029740,2024-09-17T02:25:10,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00029740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00029765,2024-01-19T15:35:03,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00029765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00029772,2024-10-29T00:18:54,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00029772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00029782,2025-10-13T10:31:46,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00029782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00029803,2025-09-01T17:18:23,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00029803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00029818,2025-06-16T19:46:48,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00029818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00029834,2024-02-02T03:45:18,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00029834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00029880,2025-09-25T15:56:28,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00029880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00029897,2024-04-13T04:57:30,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00029897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00029899,2025-04-05T08:44:28,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00029899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00029917,2024-08-19T04:12:31,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00029917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00029937,2025-02-23T08:47:47,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00029937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00029999,2025-02-02T22:57:16,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00029999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00030035,2024-03-19T17:35:32,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00030035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00030047,2025-09-15T09:28:05,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00030047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00030088,2025-03-27T14:56:20,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00030088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00030099,2025-01-02T23:00:02,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00030099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00030133,2024-12-26T15:15:56,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00030133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00030142,2024-05-24T22:05:05,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00030142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00030240,2025-05-06T09:59:39,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00030240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00030265,2024-08-15T05:23:00,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00030265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00030272,2025-01-15T15:40:46,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00030272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00030282,2025-09-25T17:29:08,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00030282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00030303,2024-01-14T11:51:56,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00030303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00030318,2025-03-28T16:23:13,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00030318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00030334,2024-07-02T19:23:04,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00030334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00030380,2024-01-16T18:01:32,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00030380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00030397,2025-09-24T08:00:57,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00030397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00030399,2025-08-23T20:40:43,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00030399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00030417,2024-07-24T12:43:02,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00030417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00030437,2024-04-22T04:38:21,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00030437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00030499,2024-12-25T05:36:36,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00030499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00030535,2025-11-14T14:42:45,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00030535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00030547,2025-09-06T06:53:38,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00030547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00030588,2025-08-11T21:10:10,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00030588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00030599,2024-02-15T00:47:35,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00030599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00030633,2024-02-10T07:10:46,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00030633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00030642,2025-02-28T22:58:55,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00030642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00030740,2025-09-22T02:17:30,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00030740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00030765,2025-06-17T11:10:24,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00030765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00030772,2025-08-09T05:33:23,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00030772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00030782,2024-03-24T10:08:04,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00030782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00030803,2025-09-23T06:57:26,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00030803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00030818,2025-04-13T06:54:43,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00030818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00030834,2024-05-08T23:43:27,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00030834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00030880,2024-08-07T02:39:50,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00030880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00030897,2025-07-31T10:48:02,PER-028278,prox-in-building,LOC-001251,SYN-ACCESS-00030897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00030899,2024-03-01T19:23:40,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00030899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00030917,2025-07-23T16:25:19,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00030917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00030937,2024-09-29T03:14:35,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00030937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00030999,2025-05-05T17:10:18,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00030999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00031035,2025-01-15T06:23:40,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00031035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00031047,2025-10-06T00:01:54,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00031047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00031088,2024-12-05T13:24:20,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00031088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00031099,2024-08-16T02:46:38,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00031099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00031133,2024-01-07T03:13:51,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00031133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00031142,2025-01-07T21:48:14,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00031142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00031240,2025-06-04T03:46:53,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00031240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
